T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
1.134588500,45.526463809,6.669917729,1.779994500,48.441046809,NA,.0001011689,167188,879420,35459092,147355.6271723184,494057.7063580814,1575955.8671934219,22.500053928,2.914583000,Cloud/Edge,YOLO
1.154289800,50.620305535,5.632401459,1.678015300,53.452610635,NA,.0001124884,145296,837968,35459092,125874.8019778048,499380.4287720141,1552789.5516714247,22.835735829,2.832305100,Cloud/Edge,YOLO
1.128893400,53.452254581,4.302338496,1.595875400,56.177023381,NA,.0001187816,386656,765712,35459092,342508.8675334624,479806.8821663646,1548796.6834863294,22.894607393,2.724768800,Cloud/Edge,YOLO
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
1.109204500,28.137898993,5.659854937,1.097324400,30.344427893,6.1742300765,.0000625280,149280,3336,6618200,134582.9375917605,3040.1219548202,1099099.8580915142,6.021472891,2.206528900,Cloud/Edge,Pocket-Sphinx
1.043182800,39.903424524,3.539951536,1.172184100,42.118791424,6.0089862812,.0000886733,216024,3344,6618200,207081.6351649969,2852.7941984539,1125813.0375244057,5.878595983,2.215366900,Cloud/Edge,Pocket-Sphinx
1.057303100,44.439732786,3.344392764,1.038354300,46.535390186,6.6921009371,.0000987539,216024,3352,6618140,204316.0565782886,3228.1852157784,1058158.6649710138,6.254392861,2.095657400,Cloud/Edge,Pocket-Sphinx
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.930984000,.246745099,6.330202434,1.065994800,2.243723899,NA,.0000005483,3272,3528,NA,3514.5609376745,3309.5846246154,NA,NA,1.996978800,Edge-Only,FogLAMP
1.007760900,.229777203,3.530390993,1.082964900,2.320503003,NA,.0000005106,3280,3888,NA,3254.7402861135,3590.1440573004,NA,NA,2.090725800,Edge-Only,FogLAMP
.963555500,.188298825,3.342669931,1.078671600,2.230525925,NA,.0000004184,3280,7576,NA,3404.0592368576,7023.4536628200,NA,NA,2.042227100,Edge-Only,FogLAMP
.930042100,.207483509,3.446543805,1.056826300,2.194351909,NA,.0000004610,3280,3832,NA,3526.7220698933,3625.9506410845,NA,NA,1.986868400,Edge-Only,FogLAMP
.925527900,.757451380,3.561242812,1.042896500,2.725875780,NA,.0000016832,3280,3320,NA,3543.9234192723,3183.4415016255,NA,NA,1.968424400,Edge-Only,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.688457200,.104383698,1.919637256,.743186100,1.536026998,NA,.0000002319,3272,3456,NA,4752.6556480199,4650.2484371007,NA,NA,1.431643300,Edge-Only,FogLAMP
.646778100,.056634537,1.971419843,.716425200,1.419837837,NA,.0000001258,3280,3888,NA,5071.2910656684,5426.9447808368,NA,NA,1.363203300,Edge-Only,FogLAMP
.657089700,.068569236,1.914919890,.708180300,1.433839236,NA,.0000001523,3280,7576,NA,4991.7081336079,10697.8406487726,NA,NA,1.365270000,Edge-Only,FogLAMP
.626458500,.128348200,1.958415585,.769545600,1.524352300,NA,.0000002852,3280,3680,NA,5235.7817796390,4782.0428055205,NA,NA,1.396004100,Edge-Only,FogLAMP
.689621600,.067989559,1.925064416,.714501600,1.472112759,NA,.0000001510,3280,3248,NA,4756.2315333510,4545.8260695287,NA,NA,1.404123200,Edge-Only,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.648309700,.068293565,1.984856735,.805982200,1.522585465,NA,.0000001517,3272,3456,NA,5046.9706067948,4287.9358874178,NA,NA,1.454291900,Edge-Only,FogLAMP
.715670500,.068555019,1.926981543,.762679400,1.546904919,NA,.0000001523,3280,3888,NA,4583.1147155010,5097.8169857478,NA,NA,1.478349900,Edge-Only,FogLAMP
.689314100,.069770832,1.902810484,.736635400,1.495720332,NA,.0000001550,3280,7648,NA,4758.3532674001,10382.3411147495,NA,NA,1.425949500,Edge-Only,FogLAMP
.708120300,.119180072,2.196371543,.728026900,1.555327272,NA,.0000002648,3280,3680,NA,4631.9813172987,5054.7582788493,NA,NA,1.436147200,Edge-Only,FogLAMP
.708176300,.062395016,1.931300018,.704667800,1.475239116,NA,.0000001386,3280,3248,NA,4631.6150371030,4609.2641099820,NA,NA,1.412844100,Edge-Only,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.739910600,.130376867,2.106032303,.768978500,1.639265967,NA,.0000002897,3272,3528,NA,4422.1558658573,4587.9046033146,NA,NA,1.508889100,Edge-Only,FogLAMP
.702550100,.067638211,2.145832641,.720467800,1.490656111,NA,.0000001503,3280,3960,NA,4668.7061890675,5496.4288480345,NA,NA,1.423017900,Edge-Only,FogLAMP
.721338600,.081216373,2.158399154,.792167900,1.594722873,NA,.0000001804,3280,7576,NA,4547.1017355788,9563.6291245833,NA,NA,1.513506500,Edge-Only,FogLAMP
.726244300,.084796940,2.247175041,.973128400,1.784169640,NA,.0000001884,3280,3832,NA,4516.3865657878,3937.8154003109,NA,NA,1.699372700,Edge-Only,FogLAMP
.750246100,.082970564,2.264822667,.762244800,1.595461464,NA,.0000001843,3280,3248,NA,4371.8987676177,4261.0982718412,NA,NA,1.512490900,Edge-Only,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.925494200,.209954935,2.838452166,.974126200,2.109575335,NA,.0000004665,3272,3456,NA,3535.4084336779,3547.7949366314,NA,NA,1.899620400,Edge-Only,FogLAMP
.967678700,.139880912,2.863174436,1.034456500,2.142016112,NA,.0000003108,3280,3888,NA,3389.5548181436,3758.4954031416,NA,NA,2.002135200,Edge-Only,FogLAMP
.858651500,.187624401,2.699997374,1.032946600,2.079222501,NA,.0000004169,3280,7472,NA,3819.9432482211,7233.6750031414,NA,NA,1.891598100,Edge-Only,FogLAMP
.849792400,.130097668,2.960128430,1.027198200,2.007088268,NA,.0000002891,3280,3752,NA,3859.7662205498,3652.6543757572,NA,NA,1.876990600,Edge-Only,FogLAMP
.918567100,.140246719,2.726666855,1.018655200,2.077469019,NA,.0000003116,3280,3248,NA,3570.7788794090,3188.5175670825,NA,NA,1.937222300,Edge-Only,FogLAMP
